,contract,exchange_time,underlying_index,forward_price,spot_price,usd_multiplier,mark_price,bid_price,ask_price,bid_size,ask_size,mark_iv,bid_iv,ask_iv,delta,vega,theta,gamma,open_interest,volume,mat_id,strike,optiontype,expiry,ttm,contract_size,interest_rate
24,497.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,49.01,50.12,1.0,1.0,,,,1.0,0.0,0.0,0.0,11.0,11.0,20Jun2024,497.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
25,498.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,48.04,49.3,1.0,1.0,,,,1.0,0.0,0.0,0.0,1.0,1.0,20Jun2024,498.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
26,499.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,47.06,48.31,1.0,1.0,,,,1.0,0.0,0.0,0.0,1.0,1.0,20Jun2024,499.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
27,500.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,46.02,47.24,1.0,1.0,,,,1.0,0.0,0.0,0.0,75.0,35.0,20Jun2024,500.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
28,504.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,41.8,43.56,1.0,1.0,,,,1.0,0.0,0.0,0.0,3.0,1.0,20Jun2024,504.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
29,505.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,41.09,42.31,1.0,1.0,,,,1.0,0.0,0.0,0.0,21.0,2.0,20Jun2024,505.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
30,506.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,39.83,41.52,1.0,1.0,,,,1.0,0.0,0.0,0.0,2.0,2.0,20Jun2024,506.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
31,507.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,39.12,40.16,1.0,1.0,,,,1.0,0.0,0.0,0.0,99.0,2.0,20Jun2024,507.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
32,508.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,37.78,39.32,1.0,1.0,,,,1.0,0.0,0.0,0.0,51.0,2.0,20Jun2024,508.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
33,509.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,36.83,38.36,1.0,1.0,,,,1.0,0.0,0.0,0.0,2.0,2.0,20Jun2024,509.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
34,510.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,36.14,37.16,1.0,1.0,,,4.792617885107084,1.0,0.0,0.0,0.0,96.0,17.0,20Jun2024,510.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
35,511.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,35.49,35.87,1.0,1.0,,3.2496624149863687,4.2204371261087665,1.0,0.0,0.0,0.0,59.0,19.0,20Jun2024,511.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
36,512.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,34.39,34.75,1.0,1.0,,1.8537897495946982,3.87730488268913,1.0,0.0,0.0,0.0,7.0,6.0,20Jun2024,512.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
37,513.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,33.41,33.79,1.0,1.0,,2.3520844708546393,3.845600603948317,1.0,0.0,0.0,0.0,2.0,2.0,20Jun2024,513.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
38,514.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,32.39,32.75,1.0,1.0,,,3.653381514883421,1.0,0.0,0.0,0.0,51.0,1.0,20Jun2024,514.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
39,515.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,31.41,31.79,1.0,1.0,,,3.6213728170754305,1.0,0.0,0.0,0.0,40.0,21.0,20Jun2024,515.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
40,516.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,30.41,30.79,1.0,1.0,,,3.509548983057395,1.0,0.0,0.0,0.0,50.0,49.0,20Jun2024,516.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
41,518.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,28.43,28.79,1.0,1.0,,,3.286466223401085,1.0,0.0,0.0,0.0,1.0,,20Jun2024,518.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
42,519.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,27.55,27.9,1.0,1.0,,2.5607339436109964,3.3667870931859945,1.0,0.0,0.0,0.0,23.0,5.0,20Jun2024,519.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
43,520.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,26.44,26.8,1.0,1.0,,,3.0826782302037596,1.0,0.0,0.0,0.0,911.0,860.0,20Jun2024,520.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
44,521.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,25.43,25.79,1.0,1.0,,,2.9532004601680986,1.0,0.0,0.0,0.0,73.0,5.0,20Jun2024,521.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
45,522.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,24.43,24.79,1.0,1.0,,,2.842457207412391,1.0,0.0,0.0,0.0,60.0,3.0,20Jun2024,522.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
46,523.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,23.41,23.79,1.0,1.0,,,2.7318782282475365,1.0,0.0,0.0,0.0,188.0,3.0,20Jun2024,523.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
47,524.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,22.41,22.79,1.0,1.0,,,2.6214575853920303,1.0,0.0,0.0,0.0,28.0,14.0,20Jun2024,524.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
48,525.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,21.41,21.79,1.0,1.0,,,2.5111885800599394,1.0,0.0,0.0,0.0,76.0,45.0,20Jun2024,525.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
49,526.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,20.52,20.87,1.0,1.0,,1.4335613452309062,2.533912804007794,1.0,0.0,0.0,0.0,105.0,45.0,20Jun2024,526.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
50,527.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,19.44,19.8,1.0,1.0,,,2.308524376569239,1.0,0.0,0.0,0.0,21.0,6.0,20Jun2024,527.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
51,528.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,18.41,18.79,1.0,1.0,,,2.1812095192687893,1.0,0.0,0.0,0.0,224.0,15.0,20Jun2024,528.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
52,529.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,17.41,17.79,1.0,1.0,,,2.0714586600836173,1.0,0.0,0.0,0.0,826.0,26.0,20Jun2024,529.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
53,530.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,16.52,16.87,1.0,1.0,,,2.087603757076843,1.0,0.0,0.0,0.0,3360.0,44.0,20Jun2024,530.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
54,531.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,15.41,15.79,1.0,1.0,,,1.8522400900689915,1.0,0.0,0.0,0.0,1478.0,186.0,20Jun2024,531.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
55,532.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,14.43,14.79,1.0,1.0,,,1.7427365689941672,1.0,0.0,0.0,0.0,2303.0,206.0,20Jun2024,532.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
56,533.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,13.52,13.87,1.0,1.0,,,1.752451776529139,1.0,0.0,0.0,0.0,1108.0,42.0,20Jun2024,533.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
57,534.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,12.48,12.84,1.0,1.0,,,1.598928747614731,1.0,0.0,0.0,0.0,679.0,49.0,20Jun2024,534.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
58,535.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,11.52,11.87,1.0,1.0,,,1.528219035805474,1.0,0.0,0.0,0.0,2164.0,336.0,20Jun2024,535.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
59,536.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,10.51,10.83,1.0,1.0,,,1.3626625117038214,1.0,0.0,0.0,0.0,3078.0,632.0,20Jun2024,536.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
60,537.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,9.51,9.89,1.0,1.0,,,1.326987134842752,1.0,0.0,0.0,0.0,1129.0,165.0,20Jun2024,537.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
61,538.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,8.52,8.87,1.0,1.0,,,1.189232256951158,1.0,0.0,0.0,0.0,2587.0,161.0,20Jun2024,538.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
62,539.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,7.52,7.87,1.0,1.0,,,1.0750475513986528,1.0,0.0,0.0,0.0,1978.0,195.0,20Jun2024,539.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
63,540.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,6.52,6.87,1.0,1.0,,,0.9599428083694993,1.0,0.0,0.0,0.0,3946.0,1185.0,20Jun2024,540.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
64,541.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,5.600000906352011,5.42,5.78,1.0,1.0,,,0.7402519289869959,1.0,0.0,0.0,0.0,3221.0,659.0,20Jun2024,541.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
65,542.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,4.627962902187111,4.45,4.8,1.0,1.0,,,0.6524017188597947,1.0,0.0,0.0,0.0,4953.0,1592.0,20Jun2024,542.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
66,544.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,2.7493404111389856,2.7,2.8,1.0,1.0,,0.29504580598777125,0.4203542587711592,1.0,0.0,0.0,0.0,3450.0,6923.0,20Jun2024,544.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
67,545.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,1.8101292015809969,1.79,1.83,1.0,1.0,,0.29010288275156276,0.32179316155121684,1.0,0.0,0.0,0.0,3711.0,16334.0,20Jun2024,545.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
68,546.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,0.9900000813447722,0.98,1.0,1.0,1.0,,0.267136833392504,0.27758930186568453,1.0,0.0,0.0,0.0,2604.0,74737.0,20Jun2024,546.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
69,547.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,0.39499994524961496,0.39,0.4,1.0,1.0,,0.24658638389762733,0.2513805686817534,0.0,0.0,0.0,0.0,6745.0,173266.0,20Jun2024,547.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
70,548.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,0.11500011248528656,0.11,0.12,1.0,1.0,,0.24269857528154684,0.2502297487558775,0.0,0.0,0.0,0.0,15681.0,236066.0,20Jun2024,548.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
71,549.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,0.0350001749258617,0.03,0.04,1.0,1.0,,0.26026256104602447,0.276620908373858,0.0,0.0,0.0,0.0,11456.0,286097.0,20Jun2024,549.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
72,550.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,0.015000064266832572,0.01,0.02,1.0,1.0,,0.28966030847570234,0.323198083105919,0.0,0.0,0.0,0.0,9830.0,347204.0,20Jun2024,550.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
73,551.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,0.36296541746396166,0.0,0.0,0.0,0.0,5007.0,173224.0,20Jun2024,551.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
74,552.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,0.43430614486848484,0.0,0.0,0.0,0.0,9464.0,140542.0,20Jun2024,552.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
75,553.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,0.5041153705719688,0.0,0.0,0.0,0.0,6948.0,83391.0,20Jun2024,553.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
76,554.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,0.5726716617644106,0.0,0.0,0.0,0.0,10800.0,71219.0,20Jun2024,554.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
77,555.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,0.6401682257999814,0.0,0.0,0.0,0.0,5283.0,22683.0,20Jun2024,555.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
78,556.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,0.7067463585110144,0.0,0.0,0.0,0.0,3511.0,6497.0,20Jun2024,556.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
79,558.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,0.837554184036744,0.0,0.0,0.0,0.0,2063.0,2961.0,20Jun2024,558.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
80,560.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,0.9657147844871703,0.0,0.0,0.0,0.0,2104.0,195.0,20Jun2024,560.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
81,562.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,1.0916414761626962,0.0,0.0,0.0,0.0,236.0,3.0,20Jun2024,562.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
82,564.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,1.2156286582449574,0.0,0.0,0.0,0.0,323.0,9.0,20Jun2024,564.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
83,565.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,,,1.2769657998268469,0.0,0.0,0.0,0.0,263.0,197.0,20Jun2024,565.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
84,566.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,4.303123191629437,,1.3378962309962001,0.21185027611331894,1.575553955845533,-148599.75295923158,0.0125058737592877,246.0,2.0,20Jun2024,566.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
85,570.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,4.130861350498135,,1.5779190753825763,0.15710989505046605,1.3084422226733055,-117921.18944679077,0.01081878452210737,2099.0,63.0,20Jun2024,570.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
86,575.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.0,1.0,1.0,3.931420829770074,,,0.09976323233898662,0.954079634813292,-81401.3655704316,0.008288952115570755,44.0,9.0,20Jun2024,575.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
87,580.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.0,1.0,1.0,3.589396657795982,,,0.04935242455721532,0.5561805349173784,-43152.176344744345,0.005292475676147791,1887.0,3.0,20Jun2024,580.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
88,585.0,2024-06-20 19:08:30.749493+00:00,SPY,546.694205152351,546.9299926757812,1.0,,0.0,0.01,1.0,1.0,3.250383721986794,,2.436382089698747,0.01819189975864077,0.24352746711219886,-17045.925038153007,0.0025590446102652367,301.0,4.0,20Jun2024,585.0,C,2024-06-20 20:00:00+00:00,9.795949096270929e-05,100.0,90.02738176048588
