,contract,exchange_time,underlying_index,forward_price,spot_price,usd_multiplier,mark_price,bid_price,ask_price,bid_size,ask_size,mark_iv,bid_iv,ask_iv,delta,vega,theta,gamma,open_interest,volume,mat_id,strike,optiontype,expiry,ttm,contract_size,interest_rate
562,552.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.38500086788614285,0.38,0.39,1.0,1.0,0.08949981954333922,0.08909524088860708,0.08990247164548845,0.16184509582732134,12.394900474293443,-265.8644007536239,0.05420819357810148,9665.0,9730.0,21Jun2024,552.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
563,553.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.259993969807226,0.26,0.26,1.0,1.0,0.09052923861692282,0.09052984732249979,0.09052984732249979,0.11660734569805137,9.911851777022076,-214.56067161783605,0.04285583704798003,5404.0,3191.0,21Jun2024,553.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
564,554.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.17501884228713255,0.17,0.18,1.0,1.0,0.09195032481186896,0.09129501634958063,0.09259190579768962,0.08281656610373068,7.716132854313878,-169.3312017837541,0.03284660439107498,10821.0,7579.0,21Jun2024,554.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
565,555.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.12503355422777834,0.12,0.13,1.0,1.0,0.09486663732498259,0.09402855248809831,0.09567639238465205,0.06064351008442828,6.074094637757853,-137.29759535110028,0.025061790682107742,17694.0,5622.0,21Jun2024,555.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
566,556.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.09469127609491752,0.09,0.1,1.0,1.0,0.0988447477318719,0.09787053555145626,0.09991518057482864,0.046095992646214105,4.886699402365536,-114.92746599457934,0.019351118769815007,2905.0,3408.0,21Jun2024,556.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
567,558.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.05653910748593543,0.05,0.06,1.0,1.0,0.10691802936294117,0.10479212456551185,0.10798229590170677,0.027438699570323005,3.1946195328531495,-81.0921669255201,0.011695323740816008,5080.0,1370.0,21Jun2024,558.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
568,560.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.04329393783305105,0.04,0.05,1.0,1.0,0.11850098053742637,0.11710778125856838,0.12114044066284324,0.019784290569214307,2.425979796922204,-68.138788274814,0.008013260971163807,16064.0,1919.0,21Jun2024,560.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
569,562.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.035022881818685035,0.03,0.04,1.0,1.0,0.13021617451565706,0.12746473350417353,0.1326952919608532,0.01505700692376594,1.9212950292521556,-59.22440749931606,0.00577528176609596,2261.0,59.0,21Jun2024,562.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
570,564.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.027539092678812587,0.02,0.03,1.0,1.0,0.14070608900318005,0.1351204901123588,0.14229854613447332,0.011319747326516942,1.5014215263537152,-49.962189642334145,0.004176704953318387,771.0,247.0,21Jun2024,564.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
571,565.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.025539889365511704,0.02,0.03,1.0,1.0,0.14654582563668553,0.14215540933205587,0.1496234972453828,0.010196293986556419,1.3708171517225307,-47.489838173735414,0.00366142488215198,14823.0,310.0,21Jun2024,565.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
572,566.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.024272787103596385,0.02,0.03,1.0,1.0,0.15272061247453803,0.14913842185074308,0.15689197055448867,0.009382875956952435,1.274796570430482,-46.00707028760056,0.0032672869659804483,1058.0,791.0,21Jun2024,566.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
573,568.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.021938577889069874,0.02,0.03,1.0,1.0,0.1647676661043472,0.16295949825659192,0.17127143981548165,0.007994895044533245,1.107823945648333,-43.10734725652433,0.0026317389556995458,84.0,53.0,21Jun2024,568.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
574,570.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.019804366623979025,0.01,0.02,1.0,1.0,0.17640065064443372,0.16365316238360322,0.1766024342663399,0.006849117895492842,0.9666550452633396,-40.24860070978246,0.0021449411952123624,10950.0,118.0,21Jun2024,570.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
575,572.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.017990077103974832,0.01,0.02,1.0,1.0,0.1878075249021678,0.17633217080857996,0.19008232040898448,0.00592864482015428,0.8507456523402538,-37.6962737671952,0.0017730900801498964,155.0,25.0,21Jun2024,572.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
576,574.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.016590049250618803,0.01,0.02,1.0,1.0,0.19921888813889088,0.1888780079302474,0.20341157731910844,0.00521871929094232,0.7596229330272494,-35.690170116402555,0.0014924906071483036,57.0,2.0,21Jun2024,574.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
577,575.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.01599003731751176,0.01,0.02,1.0,1.0,0.20489855727541884,0.1951038094638972,0.21002303525461047,0.004918505561843037,0.7205893314179266,-34.81549671107734,0.0013765531304569072,13268.0,71.0,21Jun2024,575.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
578,576.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.015490028624962524,0.01,0.02,1.0,1.0,0.2106263489134123,0.20129952836365836,0.21660060489185454,0.004659174487812195,0.6866142742417575,-34.09589544344227,0.001275980916707258,167.0,79.0,21Jun2024,576.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
579,578.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.014690016829042854,0.01,0.02,1.0,1.0,0.22214651035674285,0.2136042685556202,0.22965823849737907,0.004228057231220001,0.6295724562963219,-32.963715539707025,0.001109303223411338,135.0,12.0,21Jun2024,578.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
580,580.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.014090009536414662,0.01,0.02,1.0,1.0,0.2337248922009249,0.22579872303776796,0.24259207858609222,0.0038851022798968146,0.583659011955007,-32.14432147095852,0.0009774583892469843,16849.0,3475.0,21Jun2024,580.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
581,585.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.013090000205919628,0.01,0.02,1.0,1.0,0.2626694228415943,0.2558378348634745,0.27442650547351355,0.003263716355250242,0.4991254385808849,-30.87679813229948,0.0007437795543388355,5108.0,34.0,21Jun2024,585.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
582,590.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,0.012589996933738065,0.01,0.02,1.0,1.0,0.2916549204349027,0.28529314540791506,0.3056102193180381,0.0028612796542153893,0.4433394295285188,-30.43991947327069,0.000594991965614727,7088.0,433.0,21Jun2024,590.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
583,595.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.31421920468454934,0.0,0.0,0.0,0.0,6294.0,103.0,21Jun2024,595.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
584,600.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.34265894089498083,0.0,0.0,0.0,0.0,62770.0,1224.0,21Jun2024,600.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
585,605.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.3706471547511674,0.0,0.0,0.0,0.0,9048.0,3755.0,21Jun2024,605.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
586,610.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.3982127390401412,0.0,0.0,0.0,0.0,12468.0,64.0,21Jun2024,610.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
587,615.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.42538015484235114,0.0,0.0,0.0,0.0,7525.0,1884.0,21Jun2024,615.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
588,620.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.452170450921486,0.0,0.0,0.0,0.0,10343.0,1263.0,21Jun2024,620.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
589,625.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.4786019900202191,0.0,0.0,0.0,0.0,22992.0,59.0,21Jun2024,625.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
590,630.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.5046909802159438,0.0,0.0,0.0,0.0,7620.0,50.0,21Jun2024,630.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
591,635.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.5304518726025957,0.0,0.0,0.0,0.0,13398.0,181.0,21Jun2024,635.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
592,640.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.5558976648628813,0.0,0.0,0.0,0.0,2630.0,1.0,21Jun2024,640.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
593,645.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.581040137054488,0.0,0.0,0.0,0.0,1258.0,164.0,21Jun2024,645.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
594,650.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.6058900375778917,0.0,0.0,0.0,0.0,1957.0,90.0,21Jun2024,650.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
595,655.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.6304572318730651,0.0,0.0,0.0,0.0,238.0,44.0,21Jun2024,655.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
596,660.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.654750822783526,0.0,0.0,0.0,0.0,780.0,5.0,21Jun2024,660.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
597,665.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.6787792490786211,0.0,0.0,0.0,0.0,415.0,1.0,21Jun2024,665.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
598,670.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.7025503669092887,0.0,0.0,0.0,0.0,1223.0,113.0,21Jun2024,670.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
599,675.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.7260715177817336,0.0,0.0,0.0,0.0,5651.0,5.0,21Jun2024,675.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
600,680.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,0.7493495857578572,0.0,0.0,0.0,0.0,8242.0,42.0,21Jun2024,680.0,C,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
601,180.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,3.576527256959233,0.0,0.0,0.0,0.0,6895.0,6.0,21Jun2024,180.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
602,185.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,3.4910960514781113,0.0,0.0,0.0,0.0,3600.0,1.0,21Jun2024,185.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
603,190.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,3.407971969724891,0.0,0.0,0.0,0.0,4142.0,1.0,21Jun2024,190.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
604,195.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,3.327031056827535,0.0,0.0,0.0,0.0,1439.0,114.0,21Jun2024,195.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
605,200.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,3.248158913524212,0.0,0.0,0.0,0.0,5423.0,4.0,21Jun2024,200.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
606,205.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,3.1712497371668147,0.0,0.0,0.0,0.0,4921.0,1.0,21Jun2024,205.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
607,210.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,3.0962054795847553,0.0,0.0,0.0,0.0,2026.0,1000.0,21Jun2024,210.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
608,215.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,3.0229351051273237,0.0,0.0,0.0,0.0,4856.0,1.0,21Jun2024,215.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
609,220.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.951353934930777,0.0,0.0,0.0,0.0,6844.0,2.0,21Jun2024,220.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
610,225.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.8813830656373294,0.0,0.0,0.0,0.0,3189.0,2.0,21Jun2024,225.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
611,230.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.8129488526536006,0.0,0.0,0.0,0.0,10738.0,8.0,21Jun2024,230.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
612,235.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.745982449517145,0.0,0.0,0.0,0.0,7357.0,50.0,21Jun2024,235.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
613,240.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.680419396210465,0.0,0.0,0.0,0.0,5537.0,2.0,21Jun2024,240.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
614,245.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.616199250286304,0.0,0.0,0.0,0.0,2472.0,1.0,21Jun2024,245.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
615,250.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.5532652555579114,0.0,0.0,0.0,0.0,6888.0,3.0,21Jun2024,250.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
616,255.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.4915640438345505,0.0,0.0,0.0,0.0,4827.0,2.0,21Jun2024,255.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
617,260.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.431045365792937,0.0,0.0,0.0,0.0,22704.0,5.0,21Jun2024,260.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
618,265.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.371661847620569,0.0,0.0,0.0,0.0,14356.0,7.0,21Jun2024,265.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
619,270.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.3133687704815267,0.0,0.0,0.0,0.0,18264.0,5.0,21Jun2024,270.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
620,275.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.2561238702667494,0.0,0.0,0.0,0.0,11958.0,8.0,21Jun2024,275.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
621,280.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.199887155381543,0.0,0.0,0.0,0.0,9510.0,2.0,21Jun2024,280.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
622,285.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.1446207406257924,0.0,0.0,0.0,0.0,4598.0,5.0,21Jun2024,285.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
623,290.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.0902886954462097,0.0,0.0,0.0,0.0,7302.0,21.0,21Jun2024,290.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
624,295.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,2.036856905048168,0.0,0.0,0.0,0.0,5100.0,83.0,21Jun2024,295.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
625,300.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.9842929430330978,0.0,0.0,0.0,0.0,36791.0,41.0,21Jun2024,300.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
626,305.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.9325659543751528,0.0,0.0,0.0,0.0,7082.0,52.0,21Jun2024,305.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
627,310.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.8816465476897364,0.0,0.0,0.0,0.0,6558.0,118.0,21Jun2024,310.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
628,315.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.831506695854698,0.0,0.0,0.0,0.0,5552.0,4.0,21Jun2024,315.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
629,320.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.7821196441497402,0.0,0.0,0.0,0.0,18446.0,106.0,21Jun2024,320.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
630,325.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.7334598251631208,0.0,0.0,0.0,0.0,11255.0,3.0,21Jun2024,325.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
631,330.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.6855027797824595,0.0,0.0,0.0,0.0,49769.0,10.0,21Jun2024,330.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
632,335.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.6382250836744976,0.0,0.0,0.0,0.0,17135.0,42.0,21Jun2024,335.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
633,340.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.5916042786774787,0.0,0.0,0.0,0.0,12693.0,71.0,21Jun2024,340.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
634,345.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.5456188086179696,0.0,0.0,0.0,0.0,53757.0,50.0,21Jun2024,345.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
635,350.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.500247959070576,0.0,0.0,0.0,0.0,43910.0,97.0,21Jun2024,350.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
636,355.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.4554718006353737,0.0,0.0,0.0,0.0,113357.0,355.0,21Jun2024,355.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
637,360.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.4112711353252043,0.0,0.0,0.0,0.0,20129.0,6.0,21Jun2024,360.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
638,365.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.3676274456777406,0.0,0.0,0.0,0.0,16643.0,19.0,21Jun2024,365.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
639,370.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.3245228462284213,0.0,0.0,0.0,0.0,16105.0,178.0,21Jun2024,370.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
640,375.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.2819400369833631,0.0,0.0,0.0,0.0,24582.0,43.0,21Jun2024,375.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
641,380.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.2398622585404788,0.0,0.0,0.0,0.0,13019.0,2.0,21Jun2024,380.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
642,385.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.1982732485020007,0.0,0.0,0.0,0.0,24812.0,604.0,21Jun2024,385.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
643,390.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.1571571988090397,0.0,0.0,0.0,0.0,107846.0,6.0,21Jun2024,390.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
644,395.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.1164987136161035,0.0,0.0,0.0,0.0,30938.0,4.0,21Jun2024,395.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
645,400.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.0762827672915114,0.0,0.0,0.0,0.0,261049.0,1.0,21Jun2024,400.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
646,405.0,2024-06-18 17:20:21.634243+00:00,SPY,547.5,548.1900024414062,1.0,,0.0,0.01,1.0,1.0,,,1.0364946620749758,0.0,0.0,0.0,0.0,51520.0,18.0,21Jun2024,405.0,P,2024-06-21 20:00:00+00:00,0.008522906067890664,100.0,0.06284399986267573
